flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;idIncidencia
28043;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;8175
28047;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;0;8176
28056;0;;0;;;compania;0;tiempo;0;NAS;104;seguridad;0;previo;0;desvio;0;8177
28057;0;;0;;;compania;0;tiempo;0;NAS;131;seguridad;0;previo;0;desvio;0;8178
28062;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;8179
28062;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;215;desvio;0;8180
28092;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;8181
28092;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;45;desvio;0;8182
28098;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8183
28101;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8184
28101;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;8185
28106;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;8186
28115;0;;0;;;compania;56;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8187
28116;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;8188
28134;0;;0;;;compania;0;tiempo;41;NAS;0;seguridad;0;previo;0;desvio;0;8189
28134;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;0;8190
28137;0;;0;;;compania;0;tiempo;0;NAS;106;seguridad;0;previo;0;desvio;0;8191
28146;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8192
28146;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;64;desvio;0;8193
28147;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;8194
28147;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;73;desvio;0;8195
28149;0;;0;;;compania;0;tiempo;0;NAS;83;seguridad;0;previo;0;desvio;0;8196
28149;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;8197
28152;0;;0;;;compania;55;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8198
28153;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;8199
28158;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;8200
28158;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;8201
28161;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;desvio;0;8202
28162;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;0;8203
28166;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;0;8204
28180;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8205
28186;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8206
28187;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;8207
28188;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;8208
28189;0;;0;;;compania;0;tiempo;0;NAS;51;seguridad;0;previo;0;desvio;0;8209
28193;0;;0;;;compania;86;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8210
28194;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;8211
28195;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;8212
28221;0;;0;;;compania;0;tiempo;0;NAS;88;seguridad;0;previo;0;desvio;0;8213
28221;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;0;8214
28223;0;;0;;;compania;46;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8215
28239;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;8216
28240;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;62;desvio;0;8217
28241;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;136;desvio;0;8218
28247;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;87;desvio;0;8219
28249;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8220
28249;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;0;8221
28252;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;8222
28252;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;5;previo;0;desvio;0;8223
28252;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;8224
28256;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8225
28282;0;;0;;;compania;127;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8226
28282;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;8227
28282;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;0;8228
28284;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;8229
28285;0;;0;;;compania;178;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8230
28289;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8231
28289;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;37;desvio;0;8232
28295;0;;0;;;compania;0;tiempo;0;NAS;111;seguridad;0;previo;0;desvio;0;8233
28305;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;0;8234
28305;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;148;desvio;0;8235
28306;0;;0;;;compania;0;tiempo;0;NAS;107;seguridad;0;previo;0;desvio;0;8236
28306;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;8237
28313;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;8238
28313;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;97;desvio;0;8239
28314;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;104;desvio;0;8240
28315;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;8241
28321;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8242
28327;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;47;desvio;0;8243
28335;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8244
28357;0;;0;;;compania;93;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8245
28357;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;8246
28358;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;89;desvio;0;8247
28366;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;8248
28366;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;7;desvio;0;8249
28369;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;8250
28369;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;8251

28383;0;;0;;;compania;0;tiempo;58;NAS;0;seguridad;0;previo;0;desvio;0;8253
28389;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;83;desvio;0;8254
28393;0;;0;;;compania;0;tiempo;0;NAS;144;seguridad;0;previo;0;desvio;0;8255
28406;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8256
28406;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;8257
28408;0;;0;;;compania;31;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8258
28408;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;8259
28412;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;0;8260
28425;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;8261
28437;0;;0;;;compania;126;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8262
28437;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;8263

28441;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8265
28441;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;57;desvio;0;8266
28450;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;8267
28453;0;;0;;;compania;68;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8268
28453;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;8269
28453;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;8270
28454;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;8271
28458;0;;0;;;compania;0;tiempo;0;NAS;133;seguridad;0;previo;0;desvio;0;8272
28460;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8273
28471;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;8274
28471;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;8275
28474;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;130;desvio;0;8276
28475;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;desvio;0;8277

28516;0;;0;;;compania;0;tiempo;0;NAS;36;seguridad;0;previo;0;desvio;0;8279
28516;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;8280
28517;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;8281
28517;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;107;desvio;0;8282
28520;0;;0;;;compania;0;tiempo;0;NAS;128;seguridad;0;previo;0;desvio;0;8283
28525;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;66;desvio;0;8284
28529;0;;0;;;compania;0;tiempo;0;NAS;135;seguridad;0;previo;0;desvio;0;8285

28558;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;8287
28559;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;8288
28559;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;desvio;0;8289
28565;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;48;desvio;0;8290
28576;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;0;8291
28590;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;79;desvio;0;8292
28592;0;;0;;;compania;32;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8293
28594;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8294
28594;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;8295
28594;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;8296
28600;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8297
28608;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8298
28608;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8299
28609;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;8300
28613;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;8301
28642;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;0;8302
28642;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;68;desvio;0;8303
28643;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;74;desvio;0;8304
28650;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8305
28650;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;8306
28650;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;8307
28664;0;;0;;;compania;0;tiempo;0;NAS;143;seguridad;0;previo;0;desvio;0;8308
28669;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8309
28669;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;8310
28669;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;8311
28670;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8312
28670;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;8313
28670;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;40;desvio;0;8314
28674;0;;0;;;compania;59;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8315
28674;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;0;8316
28677;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;56;desvio;0;8317
28679;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;95;desvio;0;8318
28680;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;desvio;0;8319
28689;0;;0;;;compania;35;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8320
28689;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;8321
28690;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;8322

28734;0;;0;;;compania;23;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8324
28734;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;8325
28759;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8326
28759;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;8327

28825;0;;0;;;compania;23;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8329
28825;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;8330
28846;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8331
28846;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;8332
28858;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8333

28868;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;128;8335

28869;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;136;8337

28870;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;230;8339





28873;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;97;8345


28875;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;93;8348
28877;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;8349
28886;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;0;8350
28888;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;0;8351
28891;0;;0;;;compania;0;tiempo;0;NAS;126;seguridad;0;previo;0;desvio;0;8352
28893;0;;0;;;compania;0;tiempo;0;NAS;45;seguridad;0;previo;0;desvio;0;8353
28893;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;0;8354
28907;0;;0;;;compania;0;tiempo;0;NAS;95;seguridad;0;previo;0;desvio;0;8355
28911;0;;0;;;compania;69;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8356
28911;0;;0;;;compania;0;tiempo;0;NAS;40;seguridad;0;previo;0;desvio;0;8357
28911;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;125;desvio;0;8358
28918;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;0;8359
28918;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;118;desvio;0;8360
28919;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;8361
28923;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8362
28923;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;96;desvio;0;8363
28924;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8364
28924;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;0;8365
28933;0;;0;;;compania;41;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8366
28934;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8367
28934;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;0;8368
28937;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;8369
28938;0;;0;;;compania;31;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8370
28939;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;8371
28945;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8372
28945;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;8373
28947;0;;0;;;compania;63;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8374
28951;0;;0;;;compania;0;tiempo;0;NAS;101;seguridad;0;previo;0;desvio;0;8375
28962;0;;0;;;compania;71;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8376
28963;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8377
28963;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;8378
28963;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;91;desvio;0;8379
28969;0;;0;;;compania;43;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8380
28969;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;8381
28972;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8382
28977;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8383
28980;0;;0;;;compania;0;tiempo;0;NAS;38;seguridad;0;previo;0;desvio;0;8384
28992;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8385
28992;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;8386
28993;0;;0;;;compania;29;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8387
29006;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;desvio;0;8388
29012;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;8389
29014;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;0;8390
29019;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;8391
29020;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;8392
29021;0;;0;;;compania;83;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8393
29034;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;0;8394
29053;0;;0;;;compania;56;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8395
29059;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;0;8396
29062;0;;0;;;compania;0;tiempo;0;NAS;71;seguridad;0;previo;0;desvio;0;8397
29074;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8398
29074;0;;0;;;compania;0;tiempo;0;NAS;38;seguridad;0;previo;0;desvio;0;8399
29078;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;8400
29078;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;166;desvio;0;8401
29081;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8402
29081;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;112;desvio;0;8403
29090;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8404
29090;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;0;8405
29090;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;133;desvio;0;8406
29094;0;;0;;;compania;0;tiempo;0;NAS;125;seguridad;0;previo;0;desvio;0;8407
29104;0;;0;;;compania;0;tiempo;0;NAS;50;seguridad;0;previo;0;desvio;0;8408
29109;0;;0;;;compania;0;tiempo;0;NAS;65;seguridad;0;previo;0;desvio;0;8409
29111;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;8410

29124;0;;0;;;compania;64;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8412
29124;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;346;desvio;0;8413

29141;0;;0;;;compania;160;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8415
29146;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8416
29146;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;0;8417
29147;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8418
29147;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;0;8419

29151;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8421
29153;0;;0;;;compania;166;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8422
29153;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;8423
29156;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;desvio;0;8424
29156;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;desvio;0;8425
29158;0;;0;;;compania;0;tiempo;0;NAS;39;seguridad;0;previo;0;desvio;0;8426
29159;0;;0;;;compania;0;tiempo;0;NAS;73;seguridad;0;previo;0;desvio;0;8427
29161;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8428
29161;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;57;desvio;0;8429
29166;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8430
29166;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;112;desvio;0;8431
29171;0;;0;;;compania;29;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8432
29173;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8433
29173;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;0;8434
29174;0;;0;;;compania;36;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8435
29174;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;0;8436
29176;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8437
29176;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;0;8438
29180;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;0;8439
29182;0;;0;;;compania;0;tiempo;0;NAS;134;seguridad;0;previo;0;desvio;0;8440
29183;0;;0;;;compania;0;tiempo;0;NAS;36;seguridad;0;previo;0;desvio;0;8441
29187;0;;0;;;compania;0;tiempo;0;NAS;42;seguridad;0;previo;0;desvio;0;8442
29187;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;8443

29190;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;8445
29192;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;69;desvio;0;8446
29194;0;;0;;;compania;0;tiempo;0;NAS;103;seguridad;0;previo;0;desvio;0;8447
29195;0;;0;;;compania;0;tiempo;0;NAS;47;seguridad;0;previo;0;desvio;0;8448
29198;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;8449
29198;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;0;8450
29201;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;8451
29205;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;0;8452
29213;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;8453
29217;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8454
29217;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;8455
29225;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;69;desvio;0;8456
29229;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;0;8457
29237;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8458
29237;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;desvio;0;8459
29248;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8460
29248;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;8461
29253;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;8462
29254;0;;0;;;compania;0;tiempo;0;NAS;44;seguridad;0;previo;0;desvio;0;8463
29257;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;8464
29257;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;162;desvio;0;8465
29260;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8466
29260;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;8467
29263;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;8468
29267;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;146;desvio;0;8469
29269;0;;0;;;compania;56;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;8470
29269;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;55;desvio;0;8471
29286;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;8472
29290;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;128;desvio;0;8473
29299;0;;0;;;compania;0;tiempo;0;NAS;170;seguridad;0;previo;0;desvio;0;8474
29300;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;81;desvio;0;8475
29325;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;8476
29332;0;;0;;;compania;0;tiempo;0;NAS;109;seguridad;0;previo;0;desvio;0;8477
