causa();duracion(carrierDelay/weatherDelay/Retraso NASDelay/securityDelay/lateAircraftDelay/divArrDelay);idIncidencia();
Retraso NAS;30;7802;
Retraso Previo;33;7803;
Retraso Previo;45;7804;
Retraso Compagnia;34;7805;
Retraso Compagnia;31;7806;
Retraso NAS;5;7807;
Retraso Previo;15;7808;
Retraso Previo;19;7809;
Retraso Compagnia;98;7810;
Retraso NAS;5;7811;
Retraso NAS;22;7812;
Retraso Previo;15;7813;
Retraso NAS;41;7814;
Retraso Compagnia;6;7815;
Retraso Previo;21;7816;
Retraso NAS;15;7817;
Retraso Compagnia;2;7818;
Retraso NAS;1;7819;
Retraso Previo;112;7820;
Retraso NAS;51;7821;
Retraso NAS;28;7822;
Retraso Previo;76;7823;
Retraso Previo;38;7824;
Retraso NAS;26;7825;
Retraso Previo;92;7826;
Retraso Previo;124;7827;
Retraso NAS;108;7828;
Retraso NAS;127;7829;
Retraso Compagnia;10;7830;
Retraso NAS;9;7831;
Retraso NAS;90;7832;
Retraso Previo;15;7833;
Retraso NAS;117;7834;
Retraso Previo;15;7835;
Retraso NAS;9;7836;
Retraso Previo;11;7837;
Retraso Previo;55;7838;
Retraso Compagnia;37;7839;
Retraso NAS;4;7840;
Retraso Compagnia;16;7841;
Retraso NAS;67;7842;
Retraso Previo;28;7843;
Retraso NAS;58;7844;
Retraso Previo;1;7845;
Retraso Compagnia;12;7846;
Retraso Previo;95;7847;
Retraso Previo;54;7848;
Retraso NAS;102;7849;
Retraso NAS;86;7850;
Retraso Previo;1;7851;
Retraso NAS;52;7852;
Retraso Previo;118;7853;
Retraso NAS;153;7854;
Retraso NAS;57;7855;
Retraso Previo;1;7856;
Retraso NAS;124;7858;
Retraso Previo;11;7859;
Retraso Compagnia;2;7860;
Retraso NAS;25;7861;
Retraso NAS;116;7862;
Retraso Compagnia;15;7863;
Retraso Compagnia;118;7864;
Retraso NAS;8;7865;
Retraso NAS;11;7866;
Retraso Previo;62;7867;
Retraso Previo;59;7868;
Retraso NAS;20;7869;
Retraso NAS;15;7870;
Retraso Compagnia;40;7871;
Retraso Compagnia;16;7872;
Retraso Previo;4;7873;
Retraso Compagnia;5;7874;
Retraso NAS;18;7875;
Retraso Previo;1;7876;
Retraso Compagnia;7;7877;
Retraso NAS;15;7878;
Retraso Previo;14;7879;
Retraso Compagnia;4;7880;
Retraso NAS;23;7881;
Retraso Previo;83;7882;
Retraso Compagnia;3;7883;
Retraso NAS;16;7884;
Retraso Previo;49;7885;
Retraso NAS;125;7886;
Retraso NAS;118;7887;
Retraso Previo;6;7888;
Retraso Compagnia;85;7889;
Retraso NAS;15;7890;
Retraso Previo;5;7891;
Retraso NAS;107;7892;
Retraso NAS;91;7893;
Retraso Previo;44;7894;
Retraso Previo;128;7895;
Retraso NAS;14;7896;
Retraso Previo;2;7897;
Retraso NAS;17;7898;
Retraso NAS;112;7900;
Retraso NAS;118;7901;
Retraso Previo;16;7902;
Retraso Previo;16;7903;
Retraso NAS;116;7904;
Retraso Previo;17;7905;
Retraso NAS;6;7908;
Retraso Previo;11;7909;
Retraso Previo;17;7910;
Retraso Previo;52;7911;
Retraso Compagnia;79;7912;
Retraso NAS;109;7913;
Retraso NAS;79;7914;
Retraso Compagnia;83;7915;
Retraso Compagnia;124;7916;
Retraso NAS;142;7917;
Retraso NAS;15;7918;
Retraso Previo;122;7919;
Retraso Compagnia;19;7920;
Retraso Previo;28;7921;
Retraso NAS;79;7922;
Retraso Previo;47;7923;
Retraso NAS;97;7924;
Retraso Previo;36;7925;
Retraso NAS;18;7926;
Retraso Previo;69;7927;
Retraso Compagnia;97;7928;
Retraso NAS;12;7929;
Retraso NAS;25;7930;
Retraso Previo;109;7931;
Retraso Compagnia;14;7933;
Retraso Previo;36;7934;
Retraso Compagnia;17;7935;
Retraso NAS;12;7936;
Retraso Previo;20;7937;
Retraso NAS;9;7938;
Retraso Previo;72;7939;
Retraso Previo;79;7941;
Retraso Previo;61;7942;
Retraso Previo;47;7943;
Retraso Previo;63;7944;
Retraso NAS;6;7945;
Retraso Previo;76;7946;
Retraso Previo;57;7947;
Retraso Previo;69;7948;
Retraso Previo;117;7949;
Retraso Previo;61;7950;
Retraso Compagnia;16;7952;
Retraso Previo;53;7953;
Retraso Compagnia;5;7954;
Retraso NAS;6;7955;
Retraso Previo;16;7956;
Retraso Previo;34;7957;
Retraso NAS;17;7958;
Retraso Previo;6;7959;
Retraso NAS;113;7960;
Retraso Previo;20;7961;
Retraso NAS;112;7962;
Retraso NAS;16;7963;
Retraso Previo;4;7964;
Retraso Compagnia;16;7965;
Retraso NAS;37;7966;
Retraso Previo;9;7967;
Retraso Compagnia;44;7968;
Retraso NAS;20;7969;
Retraso NAS;27;7970;
Retraso Compagnia;14;7971;
Retraso NAS;7;7972;
Retraso NAS;37;7973;
Retraso NAS;11;7974;
Retraso Previo;4;7975;
Retraso Previo;108;7976;
Retraso NAS;127;7977;
Retraso Previo;1;7978;
Retraso NAS;32;7979;
Retraso Previo;77;7980;
Retraso NAS;100;7981;
Retraso Previo;27;7982;
Retraso Previo;27;7983;
Retraso NAS;3;7984;
Retraso Previo;74;7985;
Retraso NAS;103;7986;
Retraso Previo;1;7987;
Retraso NAS;83;7988;
Retraso NAS;91;7989;
Retraso Previo;17;7990;
Retraso NAS;105;7991;
Retraso Previo;7;7992;
Retraso Compagnia;94;7993;
Retraso NAS;9;7994;
Retraso Previo;77;7995;
Retraso NAS;17;7996;
Retraso Previo;111;7997;
Retraso NAS;98;7998;
Retraso Previo;83;7999;
Retraso Previo;114;8000;
Retraso NAS;1;8001;
Retraso Previo;112;8002;
Retraso Compagnia;6;8003;
Retraso NAS;11;8004;
Retraso Previo;69;8005;
Retraso NAS;26;8006;
Retraso Previo;3;8007;
Retraso Compagnia;12;8008;
Retraso Previo;11;8009;
Retraso NAS;64;8010;
Retraso Previo;46;8011;
Retraso NAS;11;8012;
Retraso Previo;99;8013;
Retraso NAS;56;8014;
Retraso Previo;95;8015;
Retraso Compagnia;3;8016;
Retraso Previo;111;8017;
Retraso NAS;8;8018;
Retraso Previo;68;8019;
Retraso Previo;68;8020;
Retraso NAS;57;8021;
Retraso Compagnia;14;8022;
Retraso NAS;4;8023;
Retraso Compagnia;22;8024;
Retraso NAS;1;8025;
Retraso Previo;1;8026;
Retraso Previo;39;8027;
Retraso NAS;134;8028;
Retraso NAS;67;8029;
Retraso Previo;39;8030;
Retraso Previo;46;8032;
Retraso Previo;99;8033;
Retraso NAS;15;8034;
Retraso NAS;18;8035;
Retraso Previo;112;8037;
Retraso Compagnia;16;8038;
Retraso Previo;42;8039;
Retraso NAS;26;8041;
Retraso NAS;11;8042;
Retraso Previo;6;8043;
Retraso Compagnia;6;8044;
Retraso NAS;25;8045;
Retraso NAS;8;8046;
Retraso Previo;20;8047;
Retraso NAS;87;8048;
Retraso Compagnia;61;8049;
Retraso NAS;11;8050;
Retraso NAS;142;8051;
Retraso Compagnia;11;8052;
Retraso NAS;4;8053;
Retraso NAS;15;8054;
Retraso Previo;31;8055;
Retraso NAS;61;8056;
Retraso Previo;141;8057;
Retraso Previo;92;8058;
Retraso Previo;40;8059;
Retraso Previo;15;8060;
Retraso Compagnia;38;8061;
Retraso Previo;31;8062;
Retraso NAS;19;8063;
Retraso Previo;36;8064;
Retraso NAS;18;8065;
Retraso NAS;71;8066;
Retraso Previo;18;8067;
Retraso NAS;44;8068;
Retraso Previo;18;8069;
Retraso Meteorologico;33;8070;
Retraso NAS;111;8071;
Retraso NAS;94;8072;
Retraso Previo;91;8073;
Retraso Previo;112;8074;
Retraso Previo;71;8075;
Retraso Previo;19;8076;
Retraso NAS;13;8077;
Retraso Previo;2;8078;
Retraso Previo;19;8079;
Retraso Compagnia;10;8080;
Retraso NAS;8;8081;
Retraso Previo;96;8082;
Retraso NAS;5;8083;
Retraso Previo;96;8084;
Retraso NAS;42;8085;
Retraso Previo;18;8086;
Retraso NAS;82;8087;
Retraso NAS;126;8088;
Retraso NAS;18;8089;
Retraso Previo;25;8090;
Retraso NAS;36;8091;
Retraso Compagnia;13;8092;
Retraso NAS;2;8093;
Retraso Compagnia;3;8094;
Retraso NAS;20;8095;
Retraso NAS;49;8096;
Retraso Previo;2;8097;
Retraso NAS;9;8098;
Retraso Previo;19;8099;
Retraso Compagnia;3;8100;
Retraso NAS;24;8101;
Retraso Previo;36;8102;
Retraso Compagnia;5;8103;
Retraso Previo;17;8104;
Retraso Compagnia;9;8105;
Retraso NAS;2;8106;
Retraso Previo;61;8107;
Retraso NAS;5;8108;
Retraso Previo;28;8109;
Retraso Compagnia;10;8110;
Retraso NAS;7;8111;
Retraso Previo;15;8112;
Retraso Previo;20;8113;
Retraso NAS;56;8114;
Retraso Previo;32;8115;
Retraso NAS;23;8116;
Retraso Previo;5;8117;
Retraso NAS;70;8118;
Retraso NAS;7;8119;
Retraso Previo;30;8120;
Retraso Previo;30;8121;
Retraso Previo;22;8122;
Retraso Compagnia;133;8123;
Retraso Compagnia;34;8124;
Retraso Previo;24;8125;
Retraso NAS;2;8126;
Retraso Previo;21;8127;
Retraso Compagnia;28;8128;
Retraso Previo;11;8129;
Retraso Previo;62;8130;
Retraso NAS;10;8131;
Retraso Previo;86;8132;
Retraso NAS;6;8133;
Retraso Previo;128;8134;
Retraso Compagnia;1;8135;
Retraso Previo;127;8136;
Retraso Previo;86;8137;
Retraso Compagnia;95;8138;
Retraso NAS;12;8139;
Retraso NAS;1;8140;
Retraso Previo;64;8141;
Retraso Previo;83;8142;
Retraso NAS;15;8143;
Retraso Compagnia;18;8144;
Retraso NAS;3;8145;
Retraso Previo;18;8146;
Retraso Previo;17;8147;
Retraso Previo;125;8148;
Retraso NAS;2;8149;
Retraso Previo;98;8150;
Retraso NAS;20;8151;
Retraso Compagnia;25;8152;
Retraso NAS;76;8153;
Retraso NAS;35;8154;
Retraso Previo;5;8155;
Retraso NAS;27;8156;
Retraso NAS;31;8157;
Retraso Previo;1;8158;
Retraso Compagnia;47;8159;
Retraso NAS;6;8160;
Retraso Previo;51;8161;
Retraso Compagnia;47;8163;
Retraso NAS;7;8164;
Retraso Compagnia;33;8165;
Retraso NAS;9;8166;
Retraso NAS;36;8167;
Retraso Previo;42;8168;
Retraso Previo;41;8169;
Retraso NAS;63;8170;
Retraso Previo;3;8171;
Retraso Compagnia;27;8172;
Retraso NAS;5;8173;
Retraso NAS;5;8174;
Retraso Previo;22;8175;
Retraso Previo;35;8176;
Retraso NAS;104;8177;
Retraso NAS;131;8178;
Retraso NAS;7;8179;
Retraso Previo;215;8180;
Retraso NAS;3;8181;
Retraso Previo;45;8182;
Retraso NAS;17;8183;
Retraso Compagnia;14;8184;
Retraso Previo;12;8185;
Retraso Previo;21;8186;
Retraso Compagnia;56;8187;
Retraso NAS;18;8188;
Retraso Meteorologico;41;8189;
Retraso NAS;27;8190;
Retraso NAS;106;8191;
Retraso NAS;17;8192;
Retraso Previo;64;8193;
Retraso NAS;5;8194;
Retraso Previo;73;8195;
Retraso NAS;83;8196;
Retraso Previo;4;8197;
Retraso Compagnia;55;8198;
Retraso NAS;33;8199;
Retraso NAS;3;8200;
Retraso Previo;19;8201;
Retraso Previo;59;8202;
Retraso Previo;33;8203;
Retraso NAS;29;8204;
Retraso Compagnia;15;8205;
Retraso Compagnia;17;8206;
Retraso Previo;20;8207;
Retraso NAS;19;8208;
Retraso NAS;51;8209;
Retraso Compagnia;86;8210;
Retraso Previo;18;8211;
Retraso Previo;25;8212;
Retraso NAS;88;8213;
Retraso Previo;11;8214;
Retraso Compagnia;46;8215;
Retraso Previo;16;8216;
Retraso Previo;62;8217;
Retraso Previo;136;8218;
Retraso Previo;87;8219;
Retraso Compagnia;11;8220;
Retraso Previo;9;8221;
Retraso NAS;4;8222;
Retraso Seguridad;5;8223;
Retraso Previo;20;8224;
Retraso Compagnia;17;8225;
Retraso Compagnia;127;8226;
Retraso NAS;1;8227;
Retraso Previo;31;8228;
Retraso NAS;19;8229;
Retraso Compagnia;178;8230;
Retraso Compagnia;3;8231;
Retraso Previo;37;8232;
Retraso NAS;111;8233;
Retraso NAS;29;8234;
Retraso Previo;148;8235;
Retraso NAS;107;8236;
Retraso Previo;3;8237;
Retraso NAS;11;8238;
Retraso Previo;97;8239;
Retraso Previo;104;8240;
Retraso NAS;15;8241;
Retraso NAS;17;8242;
Retraso Previo;47;8243;
Retraso NAS;17;8244;
Retraso Compagnia;93;8245;
Retraso NAS;18;8246;
Retraso Previo;89;8247;
Retraso NAS;20;8248;
Retraso Previo;7;8249;
Retraso NAS;12;8250;
Retraso Previo;12;8251;
Retraso Meteorologico;58;8253;
Retraso Previo;83;8254;
Retraso NAS;144;8255;
Retraso Compagnia;17;8256;
Retraso NAS;8;8257;
Retraso Compagnia;31;8258;
Retraso Previo;5;8259;
Retraso Previo;23;8260;
Retraso NAS;16;8261;
Retraso Compagnia;126;8262;
Retraso Previo;21;8263;
Retraso Compagnia;13;8265;
Retraso Previo;57;8266;
Retraso NAS;16;8267;
Retraso Compagnia;68;8268;
Retraso NAS;3;8269;
Retraso Previo;3;8270;
Retraso Previo;19;8271;
Retraso NAS;133;8272;
Retraso Compagnia;20;8273;
Retraso NAS;12;8274;
Retraso Previo;3;8275;
Retraso Previo;130;8276;
Retraso Previo;59;8277;
Retraso NAS;36;8279;
Retraso Previo;6;8280;
Retraso NAS;22;8281;
Retraso Previo;107;8282;
Retraso NAS;128;8283;
Retraso Previo;66;8284;
Retraso NAS;135;8285;
Retraso Previo;30;8287;
Retraso NAS;3;8288;
Retraso Previo;32;8289;
Retraso Previo;48;8290;
Retraso Previo;31;8291;
Retraso Previo;79;8292;
Retraso Compagnia;32;8293;
Retraso Compagnia;10;8294;
Retraso NAS;3;8295;
Retraso Previo;6;8296;
Retraso NAS;17;8297;
Retraso Compagnia;8;8298;
Retraso NAS;17;8299;
Retraso NAS;28;8300;
Retraso Previo;28;8301;
Retraso NAS;31;8302;
Retraso Previo;68;8303;
Retraso Previo;74;8304;
Retraso Compagnia;1;8305;
Retraso NAS;8;8306;
Retraso Previo;17;8307;
Retraso NAS;143;8308;
Retraso Compagnia;10;8309;
Retraso NAS;2;8310;
Retraso Previo;20;8311;
Retraso Compagnia;1;8312;
Retraso NAS;3;8313;
Retraso Previo;40;8314;
Retraso Compagnia;59;8315;
Retraso Previo;10;8316;
Retraso Previo;56;8317;
Retraso Previo;95;8318;
Retraso Previo;52;8319;
Retraso Compagnia;35;8320;
Retraso NAS;2;8321;
Retraso Previo;20;8322;
Retraso Compagnia;23;8324;
Retraso NAS;5;8325;
Retraso Compagnia;10;8326;
Retraso NAS;8;8327;
Retraso Compagnia;23;8329;
Retraso NAS;2;8330;
Retraso Compagnia;20;8331;
Retraso NAS;19;8332;
Retraso Compagnia;24;8333;
Retraso Desvio;128;8335;
Retraso Desvio;136;8337;
Retraso Desvio;230;8339;
Retraso Desvio;97;8345;
Retraso Desvio;93;8348;
Retraso NAS;28;8349;
Retraso NAS;31;8350;
Retraso NAS;27;8351;
Retraso NAS;126;8352;
Retraso NAS;45;8353;
Retraso Previo;9;8354;
Retraso NAS;95;8355;
Retraso Compagnia;69;8356;
Retraso NAS;40;8357;
Retraso Previo;125;8358;
Retraso NAS;27;8359;
Retraso Previo;118;8360;
Retraso NAS;15;8361;
Retraso Compagnia;14;8362;
Retraso Previo;96;8363;
Retraso Compagnia;13;8364;
Retraso Previo;23;8365;
Retraso Compagnia;41;8366;
Retraso Compagnia;9;8367;
Retraso NAS;37;8368;
Retraso NAS;20;8369;
Retraso Compagnia;31;8370;
Retraso NAS;28;8371;
Retraso Compagnia;13;8372;
Retraso NAS;11;8373;
Retraso Compagnia;63;8374;
Retraso NAS;101;8375;
Retraso Compagnia;71;8376;
Retraso Compagnia;13;8377;
Retraso NAS;11;8378;
Retraso Previo;91;8379;
Retraso Compagnia;43;8380;
Retraso NAS;18;8381;
Retraso Compagnia;15;8382;
Retraso Compagnia;37;8383;
Retraso NAS;38;8384;
Retraso Compagnia;7;8385;
Retraso NAS;20;8386;
Retraso Compagnia;29;8387;
Retraso NAS;35;8388;
Retraso NAS;19;8389;
Retraso NAS;37;8390;
Retraso NAS;20;8391;
Retraso NAS;24;8392;
Retraso Compagnia;83;8393;
Retraso NAS;23;8394;
Retraso Compagnia;56;8395;
Retraso NAS;25;8396;
Retraso NAS;71;8397;
Retraso Compagnia;11;8398;
Retraso NAS;38;8399;
Retraso NAS;4;8400;
Retraso Previo;166;8401;
Retraso Compagnia;12;8402;
Retraso Previo;112;8403;
Retraso Compagnia;7;8404;
Retraso NAS;6;8405;
Retraso Previo;133;8406;
Retraso NAS;125;8407;
Retraso NAS;50;8408;
Retraso NAS;65;8409;
Retraso NAS;17;8410;
Retraso Compagnia;64;8412;
Retraso Previo;346;8413;
Retraso Compagnia;160;8415;
Retraso Compagnia;10;8416;
Retraso NAS;13;8417;
Retraso Compagnia;8;8418;
Retraso Previo;26;8419;
Retraso Compagnia;15;8421;
Retraso Compagnia;166;8422;
Retraso NAS;19;8423;
Retraso NAS;61;8424;
Retraso Previo;2;8425;
Retraso NAS;39;8426;
Retraso NAS;73;8427;
Retraso Compagnia;5;8428;
Retraso Previo;57;8429;
Retraso Compagnia;9;8430;
Retraso Previo;112;8431;
Retraso Compagnia;29;8432;
Retraso Compagnia;14;8433;
Retraso NAS;13;8434;
Retraso Compagnia;36;8435;
Retraso NAS;26;8436;
Retraso Compagnia;9;8437;
Retraso NAS;13;8438;
Retraso NAS;23;8439;
Retraso NAS;134;8440;
Retraso NAS;36;8441;
Retraso NAS;42;8442;
Retraso Previo;28;8443;
Retraso Previo;16;8445;
Retraso Previo;69;8446;
Retraso NAS;103;8447;
Retraso NAS;47;8448;
Retraso NAS;1;8449;
Retraso Previo;35;8450;
Retraso NAS;33;8451;
Retraso NAS;30;8452;
Retraso NAS;18;8453;
Retraso Compagnia;3;8454;
Retraso Previo;15;8455;
Retraso Previo;69;8456;
Retraso NAS;30;8457;
Retraso Compagnia;20;8458;
Retraso Previo;2;8459;
Retraso Compagnia;5;8460;
Retraso Previo;16;8461;
Retraso NAS;28;8462;
Retraso NAS;44;8463;
Retraso NAS;2;8464;
Retraso Previo;162;8465;
Retraso Compagnia;12;8466;
Retraso NAS;8;8467;
Retraso NAS;20;8468;
Retraso Previo;146;8469;
Retraso Compagnia;56;8470;
Retraso Previo;55;8471;
Retraso NAS;16;8472;
Retraso Previo;128;8473;
Retraso NAS;170;8474;
Retraso Previo;81;8475;
Retraso Previo;17;8476;
Retraso NAS;109;8477;
Retraso NAS;6;8478;
Retraso Previo;31;8479;
Retraso NAS;28;8480;
Retraso NAS;59;8481;
Retraso Compagnia;6;8482;
Retraso NAS;29;8483;
Retraso Previo;9;8484;
Retraso NAS;67;8485;
Retraso NAS;94;8486;
Retraso Compagnia;65;8487;
Retraso Previo;15;8488;
Retraso NAS;17;8489;
Retraso Compagnia;112;8490;
Retraso Previo;77;8491;
Retraso Compagnia;15;8492;
Retraso Previo;105;8493;
Retraso NAS;5;8494;
Retraso Previo;40;8495;
Retraso NAS;12;8496;
Retraso Previo;65;8497;
Retraso Compagnia;23;8498;
Retraso NAS;1;8499;
Retraso Compagnia;73;8500;
Retraso NAS;32;8501;
Retraso Compagnia;11;8503;
Retraso NAS;4;8504;
Retraso Previo;31;8505;
Retraso Compagnia;12;8506;
Retraso NAS;8;8507;
Retraso NAS;31;8508;
Retraso NAS;138;8509;
Retraso Compagnia;27;8510;
Retraso Previo;37;8511;
Retraso Compagnia;28;8512;
Retraso Compagnia;142;8515;
Retraso NAS;19;8516;
Retraso NAS;27;8517;
Retraso Compagnia;65;8518;
Retraso Compagnia;83;8519;
Retraso Previo;12;8520;
Retraso NAS;28;8521;
Retraso Compagnia;18;8522;
Retraso NAS;16;8523;
Retraso Compagnia;21;8524;
Retraso NAS;2;8525;
Retraso Compagnia;13;8526;
Retraso Previo;63;8527;
Retraso Compagnia;6;8528;
Retraso Previo;17;8529;
Retraso Previo;26;8530;
Retraso Compagnia;8;8531;
Retraso NAS;1;8532;
Retraso Previo;10;8533;
Retraso Compagnia;30;8534;
Retraso Previo;113;8535;
Retraso NAS;24;8536;
Retraso Previo;6;8537;
Retraso NAS;30;8538;
Retraso NAS;25;8539;
Retraso NAS;2;8540;
Retraso Previo;31;8541;
Retraso NAS;14;8542;
Retraso Previo;22;8543;
Retraso Compagnia;10;8544;
Retraso Previo;21;8545;
Retraso NAS;3;8546;
Retraso Previo;45;8547;
Retraso NAS;102;8548;
Retraso NAS;106;8549;
Retraso Compagnia;255;8550;
Retraso NAS;25;8551;
Retraso NAS;16;8552;
Retraso NAS;32;8553;
Retraso Previo;262;8554;
Retraso Previo;63;8555;
Retraso NAS;39;8556;
Retraso Compagnia;116;8557;
Retraso Compagnia;25;8558;
Retraso NAS;21;8559;
Retraso Compagnia;15;8560;
Retraso NAS;11;8561;
Retraso Previo;13;8562;
Retraso Compagnia;40;8563;
Retraso NAS;7;8564;
Retraso Compagnia;6;8565;
Retraso Previo;17;8566;
Retraso NAS;30;8567;
Retraso Previo;24;8568;
Retraso Compagnia;7;8569;
Retraso NAS;1;8570;
Retraso Previo;21;8571;
Retraso NAS;29;8572;
Retraso NAS;45;8573;
Retraso Previo;50;8574;
Retraso Previo;75;8575;
Retraso Compagnia;24;8576;
Retraso NAS;15;8577;
Retraso NAS;63;8578;
Retraso Previo;47;8579;
Retraso Previo;52;8580;
Retraso Meteorologico;19;8581;
Retraso NAS;57;8582;
Retraso Previo;21;8583;
Retraso Previo;30;8584;
Retraso Previo;20;8586;
Retraso NAS;17;8587;
Retraso NAS;6;8588;
Retraso Previo;27;8589;
Retraso Compagnia;16;8590;
Retraso Compagnia;10;8591;
Retraso Previo;6;8592;
Retraso NAS;60;8593;
Retraso NAS;105;8594;
Retraso NAS;26;8595;
Retraso Previo;9;8596;
Retraso NAS;35;8597;
Retraso Compagnia;7;8598;
Retraso Previo;26;8599;
Retraso Compagnia;8;8600;
Retraso Previo;35;8601;
Retraso Compagnia;163;8602;
Retraso Previo;58;8603;
Retraso Compagnia;258;8604;
Retraso NAS;16;8605;
Retraso NAS;25;8606;
Retraso Previo;52;8607;
Retraso Compagnia;19;8608;
Retraso NAS;16;8609;
Retraso Compagnia;18;8610;
Retraso NAS;2;8611;
Retraso Previo;72;8612;
Retraso NAS;47;8613;
Retraso Previo;86;8614;
Retraso NAS;81;8615;
Retraso Compagnia;23;8616;
Retraso NAS;20;8617;
Retraso Compagnia;4;8618;
Retraso Previo;45;8619;
Retraso Previo;112;8620;
Retraso NAS;32;8621;
Retraso Previo;37;8622;
Retraso NAS;53;8623;
Retraso Previo;14;8624;
Retraso Compagnia;30;8625;
Retraso Previo;21;8626;
Retraso NAS;2;8627;
Retraso Previo;13;8628;
Retraso NAS;18;8629;
Retraso Compagnia;51;8630;
Retraso NAS;26;8631;
Retraso NAS;23;8632;
Retraso NAS;5;8633;
Retraso Previo;19;8634;
Retraso NAS;19;8635;
Retraso Previo;157;8636;
Retraso Compagnia;181;8637;
Retraso NAS;17;8638;
Retraso NAS;5;8639;
Retraso Previo;84;8640;
Retraso Compagnia;19;8641;
Retraso NAS;31;8642;
Retraso Previo;65;8643;
Retraso NAS;2;8644;
Retraso Previo;111;8645;
Retraso NAS;26;8646;
Retraso Compagnia;64;8647;
Retraso Previo;146;8648;
Retraso Compagnia;148;8649;
Retraso NAS;10;8650;
Retraso Previo;64;8651;
Retraso Meteorologico;154;8652;
Retraso NAS;2;8653;
Retraso Previo;4;8654;
Retraso NAS;5;8655;
Retraso Previo;19;8656;
Retraso NAS;28;8657;
Retraso NAS;11;8659;
Retraso Previo;23;8660;
Retraso NAS;22;8661;
Retraso Previo;17;8662;
Retraso NAS;7;8663;
Retraso Previo;52;8664;
Retraso NAS;164;8665;
Retraso NAS;137;8666;
Retraso Previo;18;8667;
Retraso NAS;29;8668;
Retraso NAS;44;8669;
Retraso Compagnia;11;8670;
Retraso Previo;15;8671;
Retraso NAS;102;8672;
Retraso NAS;42;8673;
Retraso Compagnia;6;8674;
Retraso NAS;15;8675;
Retraso Compagnia;3;8676;
Retraso Previo;15;8677;
Retraso NAS;21;8678;
Retraso Compagnia;30;8679;
Retraso Previo;8;8680;
Retraso Compagnia;249;8681;
Retraso Previo;43;8682;
Retraso NAS;42;8683;
Retraso NAS;5;8684;
Retraso Previo;35;8685;
Retraso NAS;62;8686;
Retraso NAS;143;8687;
Retraso Previo;21;8688;
Retraso Compagnia;57;8689;
Retraso Previo;122;8690;
Retraso NAS;15;8691;
Retraso Compagnia;13;8692;
Retraso NAS;5;8693;
Retraso NAS;62;8694;
Retraso Compagnia;24;8695;
Retraso NAS;13;8696;
Retraso NAS;5;8697;
Retraso Previo;17;8698;
Retraso NAS;1;8699;
Retraso Previo;73;8700;
Retraso NAS;17;8701;
Retraso Compagnia;7;8702;
Retraso NAS;12;8703;
Retraso NAS;46;8704;
Retraso Previo;215;8706;
Retraso Previo;63;8707;
Retraso NAS;132;8708;
Retraso Previo;129;8709;
Retraso Compagnia;23;8710;
Retraso NAS;69;8711;
Retraso Previo;28;8712;
Retraso NAS;36;8713;
Retraso Previo;59;8714;
Retraso Compagnia;9;8715;
Retraso NAS;15;8716;
Retraso NAS;53;8717;
Retraso Previo;12;8718;
Retraso NAS;15;8719;
Retraso NAS;21;8720;
Retraso Compagnia;15;8722;
Retraso Previo;16;8723;
Retraso Compagnia;81;8724;
Retraso Previo;42;8725;
Retraso NAS;130;8726;
Retraso Previo;42;8727;
Retraso Compagnia;58;8728;
Retraso Previo;75;8729;
Retraso Previo;21;8730;
Retraso NAS;18;8731;
Retraso Previo;31;8732;
Retraso Compagnia;33;8733;
Retraso Previo;120;8734;
Retraso NAS;17;8735;
Retraso NAS;15;8736;
Retraso Compagnia;21;8737;
Retraso Previo;85;8738;
Retraso NAS;5;8739;
Retraso Previo;16;8740;
Retraso Compagnia;57;8741;
Retraso Previo;115;8742;
Retraso Previo;23;8743;
Retraso NAS;89;8744;
Retraso NAS;97;8745;
Retraso Previo;42;8746;
Retraso Previo;184;8747;
Retraso Compagnia;4;8748;
Retraso Previo;14;8749;
Retraso NAS;15;8750;
Retraso Previo;32;8751;
Retraso Previo;21;8752;
Retraso Previo;64;8753;
Retraso Compagnia;23;8754;
Retraso Previo;10;8755;
Retraso Compagnia;36;8756;
Retraso NAS;11;8757;
Retraso Compagnia;55;8758;
Retraso Compagnia;14;8759;
Retraso NAS;1;8760;
Retraso Previo;147;8761;
Retraso Compagnia;4;8762;
Retraso Previo;15;8763;
Retraso Previo;86;8764;
Retraso NAS;37;8765;
Retraso NAS;31;8766;
Retraso Compagnia;7;8767;
Retraso Previo;59;8768;
Retraso Previo;39;8769;
Retraso Compagnia;22;8770;
Retraso NAS;1;8771;
Retraso NAS;17;8772;
Retraso NAS;49;8773;
Retraso Previo;14;8774;
Retraso Previo;34;8775;
Retraso NAS;1;8776;
Retraso Previo;16;8777;
Retraso NAS;17;8778;
Retraso Previo;21;8779;
Retraso NAS;27;8780;
Retraso Compagnia;7;8781;
Retraso NAS;3;8782;
Retraso Previo;37;8783;
Retraso NAS;48;8784;
Retraso Compagnia;83;8785;
Retraso Previo;62;8786;
Retraso NAS;35;8787;
Retraso Previo;49;8788;
Retraso NAS;27;8789;
Retraso NAS;20;8790;
Retraso Previo;9;8791;
Retraso NAS;11;8792;
Retraso Previo;9;8793;
Retraso NAS;12;8794;
Retraso Previo;4;8795;
Retraso Meteorologico;44;8796;
Retraso Previo;50;8797;
