flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;
1062;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;;
1063;0;;0;;;compania;6;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
1067;0;;0;;;compania;0;tiempo;0;NAS;85;seguridad;0;previo;0;desvio;;
1068;0;;0;;;compania;0;tiempo;0;NAS;79;seguridad;0;previo;0;desvio;;
1069;0;;0;;;compania;0;tiempo;30;NAS;0;seguridad;0;previo;33;desvio;;
1077;0;;0;;;compania;9;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
1095;0;;0;;;compania;0;tiempo;0;NAS;48;seguridad;0;previo;0;desvio;;
1101;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1102;0;;0;;;compania;10;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;;
1103;0;;0;;;compania;45;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
1105;0;;0;;;compania;0;tiempo;5;NAS;0;seguridad;0;previo;12;desvio;;
1106;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;14;desvio;;
1107;0;;0;;;compania;0;tiempo;0;NAS;48;seguridad;0;previo;0;desvio;;
1108;0;;0;;;compania;0;tiempo;0;NAS;65;seguridad;0;previo;0;desvio;;
1113;0;;0;;;compania;13;tiempo;0;NAS;2;seguridad;0;previo;26;desvio;;
1120;0;;0;;;compania;6;tiempo;0;NAS;7;seguridad;0;previo;3;desvio;;
1122;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1124;0;;0;;;compania;33;tiempo;0;NAS;1;seguridad;0;previo;15;desvio;;
1128;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1129;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
1130;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1141;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1155;0;;0;;;compania;8;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
1186;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;33;desvio;;
1203;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;;
1208;0;;0;;;compania;21;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
1222;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;24;desvio;;
1225;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1230;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1237;0;;0;;;compania;0;tiempo;0;NAS;93;seguridad;0;previo;0;desvio;;
1238;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;0;desvio;;
1240;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;;
1259;0;;0;;;compania;0;tiempo;0;NAS;58;seguridad;0;previo;0;desvio;;
1261;0;;0;;;compania;104;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1281;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;32;desvio;;
1284;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;;
1294;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
1298;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;;
1300;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
1304;0;;0;;;compania;0;tiempo;0;NAS;121;seguridad;0;previo;0;desvio;;
1306;0;;0;;;compania;0;tiempo;0;NAS;47;seguridad;0;previo;0;desvio;;
1310;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;;
1319;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;48;desvio;;
1320;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
1326;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;;
1328;0;;0;;;compania;48;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1331;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;;
1339;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1340;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;8;desvio;;
1345;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1346;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1356;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;55;desvio;;
1357;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;;
1358;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;;
1359;0;;0;;;compania;2;tiempo;0;NAS;14;seguridad;0;previo;17;desvio;;
1370;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
1376;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
1384;0;;0;;;compania;425;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1389;0;;0;;;compania;0;tiempo;0;NAS;34;seguridad;0;previo;0;desvio;;
1390;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1393;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;;
1395;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;25;desvio;;
1397;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;29;desvio;;
1401;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;;
1402;0;;0;;;compania;0;tiempo;0;NAS;65;seguridad;0;previo;0;desvio;;
1403;0;;0;;;compania;0;tiempo;0;NAS;82;seguridad;0;previo;15;desvio;;
1405;0;;0;;;compania;57;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
1411;0;;0;;;compania;28;tiempo;0;NAS;12;seguridad;0;previo;1;desvio;;
1413;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1414;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;3;desvio;;
1416;0;;0;;;compania;15;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
1419;0;;0;;;compania;0;tiempo;8;NAS;0;seguridad;0;previo;18;desvio;;
1422;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;19;desvio;;
1425;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;;
1436;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;;
1442;0;;0;;;compania;121;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1445;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
1462;0;;0;;;compania;67;tiempo;0;NAS;2;seguridad;0;previo;1;desvio;;
1467;0;;0;;;compania;0;tiempo;0;NAS;66;seguridad;0;previo;0;desvio;;
1468;0;;0;;;compania;0;tiempo;0;NAS;94;seguridad;0;previo;0;desvio;;
1473;0;;0;;;compania;0;tiempo;8;NAS;5;seguridad;0;previo;61;desvio;;
1474;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;50;desvio;;
1476;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;desvio;;
1477;0;;0;;;compania;0;tiempo;0;NAS;50;seguridad;0;previo;0;desvio;;
1480;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1481;0;;0;;;compania;131;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1485;0;;0;;;compania;22;tiempo;7;NAS;0;seguridad;0;previo;0;desvio;;
1486;0;;0;;;compania;58;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1498;0;;0;;;compania;0;tiempo;0;NAS;114;seguridad;0;previo;0;desvio;;
1499;0;;0;;;compania;0;tiempo;0;NAS;89;seguridad;0;previo;0;desvio;;
1501;0;;0;;;compania;0;tiempo;5;NAS;0;seguridad;0;previo;76;desvio;;
1502;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;74;desvio;;
1505;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;21;desvio;;
1519;0;;0;;;compania;16;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
1520;0;;0;;;compania;20;tiempo;0;NAS;18;seguridad;0;previo;8;desvio;;
1522;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;;
1527;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;;
1536;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1537;0;;0;;;compania;0;tiempo;0;NAS;44;seguridad;0;previo;0;desvio;;
1542;0;;0;;;compania;14;tiempo;0;NAS;22;seguridad;0;previo;4;desvio;;
1543;0;;0;;;compania;8;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;;
1553;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;;
1554;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1555;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
1556;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
1557;0;;0;;;compania;10;tiempo;0;NAS;2;seguridad;0;previo;4;desvio;;
1560;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
1564;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
1567;0;;0;;;compania;0;tiempo;0;NAS;49;seguridad;0;previo;0;desvio;;
1571;0;;0;;;compania;28;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;;
1580;0;;0;;;compania;0;tiempo;0;NAS;49;seguridad;0;previo;0;desvio;;
1581;0;;0;;;compania;0;tiempo;0;NAS;91;seguridad;0;previo;13;desvio;;
1585;0;;0;;;compania;15;tiempo;0;NAS;2;seguridad;0;previo;12;desvio;;
1586;0;;0;;;compania;40;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1591;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1592;0;;0;;;compania;14;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1600;0;;0;;;compania;5;tiempo;0;NAS;6;seguridad;0;previo;9;desvio;;
1607;0;;0;;;compania;0;tiempo;0;NAS;63;seguridad;0;previo;2;desvio;;
1611;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;20;desvio;;
1612;0;;0;;;compania;0;tiempo;0;NAS;90;seguridad;0;previo;0;desvio;;
1614;0;;0;;;compania;7;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;;
1616;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1617;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;;
1618;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
1626;0;;0;;;compania;163;tiempo;0;NAS;14;seguridad;0;previo;0;desvio;;
1630;0;;0;;;compania;0;tiempo;31;NAS;3;seguridad;0;previo;0;desvio;;
1642;0;;0;;;compania;3;tiempo;0;NAS;5;seguridad;0;previo;14;desvio;;
1644;0;;0;;;compania;0;tiempo;0;NAS;66;seguridad;0;previo;1;desvio;;
1645;0;;0;;;compania;0;tiempo;0;NAS;67;seguridad;0;previo;29;desvio;;
1647;0;;0;;;compania;0;tiempo;4;NAS;0;seguridad;0;previo;44;desvio;;
1648;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;80;desvio;;
1649;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
1650;0;;0;;;compania;15;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
1651;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;32;desvio;;
1653;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1654;0;;0;;;compania;28;tiempo;0;NAS;15;seguridad;0;previo;10;desvio;;
1659;0;;0;;;compania;128;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
1661;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
1665;0;;0;;;compania;84;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;;
1667;0;;0;;;compania;10;tiempo;0;NAS;5;seguridad;0;previo;7;desvio;;
1670;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;desvio;;
1673;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
1683;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1690;0;;0;;;compania;187;tiempo;0;NAS;0;seguridad;0;previo;59;desvio;;
1692;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1693;0;;0;;;compania;95;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;;
1700;0;;0;;;compania;334;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
1706;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;;
1707;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
1713;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
1714;0;;0;;;compania;43;tiempo;0;NAS;2;seguridad;0;previo;8;desvio;;
1719;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;;
1720;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;desvio;;
1723;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;139;desvio;;
1726;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;118;desvio;;
1731;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;52;desvio;;
1734;0;;0;;;compania;126;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;;
1748;0;;0;;;compania;14;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;;
1755;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;60;desvio;;
1775;0;;0;;;compania;88;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1782;0;;0;;;compania;0;tiempo;0;NAS;77;seguridad;0;previo;0;desvio;;
1783;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;;
1784;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
1786;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
1790;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;134;desvio;;
1796;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
1797;0;;0;;;compania;39;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
1799;0;;0;;;compania;16;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
1810;0;;0;;;compania;0;tiempo;0;NAS;101;seguridad;0;previo;0;desvio;;
1811;0;;0;;;compania;0;tiempo;0;NAS;75;seguridad;0;previo;0;desvio;;
1817;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;;
1818;0;;0;;;compania;70;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1820;0;;0;;;compania;12;tiempo;0;NAS;5;seguridad;0;previo;10;desvio;;
1830;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;;
1834;0;;0;;;compania;0;tiempo;0;NAS;79;seguridad;0;previo;0;desvio;;
1835;0;;0;;;compania;0;tiempo;0;NAS;85;seguridad;0;previo;0;desvio;;
1837;0;;0;;;compania;0;tiempo;9;NAS;0;seguridad;0;previo;59;desvio;;
1838;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;53;desvio;;
1840;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
1843;0;;0;;;compania;0;tiempo;0;NAS;34;seguridad;0;previo;0;desvio;;
1848;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
1854;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;;
1855;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
1858;0;;0;;;compania;2;tiempo;0;NAS;12;seguridad;0;previo;18;desvio;;
1859;0;;0;;;compania;28;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;;
1878;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;25;desvio;;
1881;0;;0;;;compania;2;tiempo;0;NAS;5;seguridad;0;previo;19;desvio;;
1905;0;;0;;;compania;14;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;;
1911;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;;
1914;0;;0;;;compania;2;tiempo;0;NAS;5;seguridad;0;previo;30;desvio;;
1919;0;;0;;;compania;0;tiempo;0;NAS;68;seguridad;0;previo;7;desvio;;
1920;0;;0;;;compania;0;tiempo;0;NAS;90;seguridad;0;previo;0;desvio;;
1923;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
1927;0;;0;;;compania;0;tiempo;27;NAS;0;seguridad;0;previo;0;desvio;;
1939;0;;0;;;compania;28;tiempo;0;NAS;4;seguridad;0;previo;23;desvio;;
1946;0;;0;;;compania;35;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
1965;0;;0;;;compania;67;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;;
1969;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;;
1972;0;;0;;;compania;8;tiempo;0;NAS;3;seguridad;0;previo;12;desvio;;
1974;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;;
1976;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
1982;0;;0;;;compania;12;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;;
1984;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;3;desvio;;
1985;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
1987;0;;0;;;compania;76;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
1988;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;18;desvio;;
1990;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;70;desvio;;
2011;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
2028;0;;0;;;compania;0;tiempo;0;NAS;119;seguridad;0;previo;2;desvio;;
2029;0;;0;;;compania;0;tiempo;0;NAS;116;seguridad;0;previo;0;desvio;;
2041;0;;0;;;compania;224;tiempo;0;NAS;2;seguridad;0;previo;73;desvio;;
2053;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
2055;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;50;desvio;;
2056;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
2058;0;;0;;;compania;12;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;;
2068;0;;0;;;compania;18;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;;
2074;0;;0;;;compania;32;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;;
2076;0;;0;;;compania;26;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2077;0;;0;;;compania;46;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;;
2084;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
2094;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
2107;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
2108;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
2109;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2111;0;;0;;;compania;10;tiempo;0;NAS;30;seguridad;0;previo;12;desvio;;
2112;0;;0;;;compania;5;tiempo;0;NAS;7;seguridad;0;previo;11;desvio;;
2119;0;;0;;;compania;49;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;;
2122;0;;0;;;compania;67;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;;
2124;0;;0;;;compania;133;tiempo;0;NAS;9;seguridad;0;previo;2;desvio;;
2125;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;70;desvio;;
2126;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
2127;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;;
2130;0;;0;;;compania;12;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;;
2134;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2149;0;;0;;;compania;21;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;;
2151;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
2153;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
2156;0;;0;;;compania;0;tiempo;0;NAS;114;seguridad;0;previo;0;desvio;;
2157;0;;0;;;compania;0;tiempo;0;NAS;67;seguridad;0;previo;0;desvio;;
2158;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;;
2161;0;;0;;;compania;0;tiempo;0;NAS;53;seguridad;0;previo;0;desvio;;
2162;0;;0;;;compania;0;tiempo;0;NAS;67;seguridad;0;previo;0;desvio;;
2164;0;;0;;;compania;27;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
2171;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;22;desvio;;
2172;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;;
2175;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
2181;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;;
2183;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2210;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2222;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
2228;0;;0;;;compania;10;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
2233;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2236;0;;0;;;compania;0;tiempo;0;NAS;120;seguridad;0;previo;0;desvio;;
2237;0;;0;;;compania;0;tiempo;0;NAS;80;seguridad;0;previo;0;desvio;;
2239;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;86;desvio;;
2240;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;51;desvio;;
2241;0;;0;;;compania;12;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;;
2242;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
2248;0;;0;;;compania;46;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2266;0;;0;;;compania;0;tiempo;0;NAS;101;seguridad;0;previo;0;desvio;;
2267;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
2272;0;;0;;;compania;98;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2273;0;;0;;;compania;37;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
2278;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
2279;0;;0;;;compania;0;tiempo;0;NAS;66;seguridad;0;previo;0;desvio;;
2280;0;;0;;;compania;0;tiempo;0;NAS;101;seguridad;0;previo;0;desvio;;
2281;0;;0;;;compania;96;tiempo;0;NAS;7;seguridad;0;previo;17;desvio;;
2289;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;;
2292;0;;0;;;compania;2;tiempo;0;NAS;17;seguridad;0;previo;12;desvio;;
2295;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;;
2301;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2303;0;;0;;;compania;46;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
2306;0;;0;;;compania;0;tiempo;18;NAS;0;seguridad;0;previo;9;desvio;;
2307;0;;0;;;compania;0;tiempo;0;NAS;84;seguridad;0;previo;0;desvio;;
2308;0;;0;;;compania;0;tiempo;0;NAS;54;seguridad;0;previo;0;desvio;;
2321;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;;
2322;0;;0;;;compania;38;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2325;0;;0;;;compania;0;tiempo;0;NAS;53;seguridad;0;previo;0;desvio;;
2327;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
2333;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2336;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2337;0;;0;;;compania;892;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2342;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;5;desvio;;
2346;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;64;desvio;;
2348;0;;0;;;compania;82;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2356;0;;0;;;compania;41;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2361;0;;0;;;compania;95;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2362;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
2363;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;;
2384;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2389;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
2396;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
2402;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
2407;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;118;desvio;;
2408;0;;0;;;compania;0;tiempo;8;NAS;0;seguridad;0;previo;121;desvio;;
2414;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
2415;0;;0;;;compania;0;tiempo;22;NAS;0;seguridad;0;previo;57;desvio;;
2416;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;58;desvio;;
2419;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2422;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;;
2431;0;;0;;;compania;62;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
2435;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
